Time (ns),SCLK,MOSI,MISO,SS_N,BUSY,IRQ,DATA
6370000,0,1,1,b11110111,1,0,b0
6380000,0,1,1,b11110111,1,0,b0
6390000,0,1,1,b11110111,1,0,b0
6400000,0,1,1,b11110111,1,0,b0
6410000,0,1,1,b11110111,1,0,b0
6420000,0,1,1,b11110111,1,0,b0
6430000,0,1,1,b11110111,1,0,b0
6440000,0,1,1,b11110111,1,0,b0
6450000,1,1,1,b11110111,1,0,b0
6460000,1,1,1,b11110111,1,0,b0
6470000,1,1,1,b11110111,1,0,b0
6480000,1,1,1,b11110111,1,0,b0
6490000,1,1,1,b11110111,1,0,b0
6500000,1,1,1,b11110111,1,0,b0
6510000,1,1,1,b11110111,1,0,b0
6520000,1,1,1,b11110111,1,0,b0
6530000,0,0,1,b11110111,1,0,b0
6540000,0,0,1,b11110111,1,0,b0
6550000,0,0,1,b11110111,1,0,b0
6560000,0,0,1,b11110111,1,0,b0
6570000,0,0,1,b11110111,1,0,b0
6580000,0,0,1,b11110111,1,0,b0
6590000,0,0,1,b11110111,1,0,b0
6600000,0,0,1,b11110111,1,0,b0
6610000,1,0,1,b11110111,1,0,b0
6620000,1,0,1,b11110111,1,0,b0
6630000,1,0,1,b11110111,1,0,b0
6640000,1,0,1,b11110111,1,0,b0
6650000,1,0,1,b11110111,1,0,b0
6660000,1,0,1,b11110111,1,0,b0
6670000,1,0,1,b11110111,1,0,b0
6680000,1,0,1,b11110111,1,0,b0
6690000,0,1,1,b11110111,1,0,b0
6700000,0,1,1,b11110111,1,0,b0
6710000,0,1,1,b11110111,1,0,b0
6720000,0,1,1,b11110111,1,0,b0
6730000,0,1,1,b11110111,1,0,b0
6740000,0,1,1,b11110111,1,0,b0
6750000,0,1,1,b11110111,1,0,b0
6760000,0,1,1,b11110111,1,0,b0
6770000,1,1,1,b11110111,1,0,b0
6780000,1,1,1,b11110111,1,0,b0
6790000,1,1,1,b11110111,1,0,b0
6800000,1,1,1,b11110111,1,0,b0
6810000,1,1,1,b11110111,1,0,b0
6820000,1,1,1,b11110111,1,0,b0
6830000,1,1,1,b11110111,1,0,b0
6840000,1,1,1,b11110111,1,0,b0
6850000,0,0,1,b11110111,1,0,b0
6860000,0,0,1,b11110111,1,0,b0
6870000,0,0,1,b11110111,1,0,b0
6880000,0,0,1,b11110111,1,0,b0
6890000,0,0,1,b11110111,1,0,b0
6900000,0,0,1,b11110111,1,0,b0
6910000,0,0,1,b11110111,1,0,b0
6920000,0,0,1,b11110111,1,0,b0
6930000,1,0,1,b11110111,1,0,b0
6940000,1,0,1,b11110111,1,0,b0
6950000,1,0,1,b11110111,1,0,b0
6960000,1,0,1,b11110111,1,0,b0
6970000,1,0,1,b11110111,1,0,b0
6980000,1,0,1,b11110111,1,0,b0
6990000,1,0,1,b11110111,1,0,b0
7000000,1,0,1,b11110111,1,0,b0
7010000,0,1,1,b11110111,1,0,b0
7020000,0,1,1,b11110111,1,0,b0
7030000,0,1,1,b11110111,1,0,b0
7040000,0,1,1,b11110111,1,0,b0
7050000,0,1,1,b11110111,1,0,b0
7060000,0,1,1,b11110111,1,0,b0
7070000,0,1,1,b11110111,1,0,b0
7080000,0,1,1,b11110111,1,0,b0
7090000,1,1,1,b11110111,1,0,b0
7100000,1,1,1,b11110111,1,0,b0
7110000,1,1,1,b11110111,1,0,b0
7120000,1,1,1,b11110111,1,0,b0
7130000,1,1,1,b11110111,1,0,b0
7140000,1,1,1,b11110111,1,0,b0
7150000,1,1,1,b11110111,1,0,b0
7160000,1,1,1,b11110111,1,0,b0
7170000,0,0,1,b11110111,1,0,b0
7180000,0,0,1,b11110111,1,0,b0
7190000,0,0,1,b11110111,1,0,b0
7200000,0,0,1,b11110111,1,0,b0
7210000,0,0,1,b11110111,1,0,b0
7220000,0,0,1,b11110111,1,0,b0
7230000,0,0,1,b11110111,1,0,b0
7240000,0,0,1,b11110111,1,0,b0
7250000,1,0,1,b11110111,1,0,b0
7260000,1,0,1,b11110111,1,0,b0
7270000,1,0,1,b11110111,1,0,b0
7280000,1,0,1,b11110111,1,0,b0
7290000,1,0,1,b11110111,1,0,b0
7300000,1,0,1,b11110111,1,0,b0
7310000,1,0,1,b11110111,1,0,b0
7320000,1,0,1,b11110111,1,0,b0
7330000,0,1,1,b11110111,1,0,b0
7340000,0,1,1,b11110111,1,0,b0
7350000,0,1,1,b11110111,1,0,b0
7360000,0,1,1,b11110111,1,0,b0
7370000,0,1,1,b11110111,1,0,b0
7380000,0,1,1,b11110111,1,0,b0
7390000,0,1,1,b11110111,1,0,b0
7400000,0,1,1,b11110111,1,0,b0
7410000,1,1,1,b11110111,1,0,b0
7420000,1,1,1,b11110111,1,0,b0
7430000,1,1,1,b11110111,1,0,b0
7440000,1,1,1,b11110111,1,0,b0
7450000,1,1,1,b11110111,1,0,b0
7460000,1,1,1,b11110111,1,0,b0
7470000,1,1,1,b11110111,1,0,b0
7480000,1,1,1,b11110111,1,0,b0
7490000,0,0,1,b11110111,1,0,b0
7500000,0,0,1,b11110111,1,0,b0
7510000,0,0,1,b11110111,1,0,b0
7520000,0,0,1,b11110111,1,0,b0
7530000,0,0,1,b11110111,1,0,b0
7540000,0,0,1,b11110111,1,0,b0
7550000,0,0,1,b11110111,1,0,b0
7560000,0,0,1,b11110111,1,0,b0
7570000,1,0,1,b11110111,1,0,b0
7580000,1,0,1,b11110111,1,0,b0
7590000,1,0,1,b11110111,1,0,b0
7600000,1,0,1,b11110111,1,0,b0
7610000,1,0,1,b11110111,1,0,b0
7620000,1,0,1,b11110111,1,0,b0
7630000,1,0,1,b11110111,1,0,b0
7640000,1,0,1,b11110111,1,0,b0
7650000,0,1,1,b11110111,1,0,b0
7660000,0,1,1,b11110111,1,0,b0
7670000,0,1,1,b11110111,1,0,b0
7680000,0,1,1,b11110111,1,0,b0
7690000,0,1,1,b11110111,1,0,b0
7700000,0,1,1,b11110111,1,0,b0
7710000,0,1,1,b11110111,1,0,b0
7720000,0,1,1,b11110111,1,0,b0
7730000,1,1,1,b11110111,1,0,b0
7740000,1,1,1,b11110111,1,0,b0
7750000,1,1,1,b11110111,1,0,b0
7760000,1,1,1,b11110111,1,0,b0
7770000,1,1,1,b11110111,1,0,b0
7780000,1,1,1,b11110111,1,0,b0
7790000,1,1,1,b11110111,1,0,b0
7800000,1,1,1,b11110111,1,0,b0
7810000,0,0,1,b11110111,1,0,b0
7820000,0,0,1,b11110111,1,0,b0
7830000,0,0,1,b11110111,1,0,b0
7840000,0,0,1,b11110111,1,0,b0
7850000,0,0,1,b11110111,1,0,b0
7860000,0,0,1,b11110111,1,0,b0
7870000,0,0,1,b11110111,1,0,b0
7880000,0,0,1,b11110111,1,0,b0
7890000,1,0,1,b11110111,1,0,b0
7900000,1,0,1,b11110111,1,0,b0
7910000,1,0,1,b11110111,1,0,b0
7920000,1,0,1,b11110111,1,0,b0
7930000,1,0,1,b11110111,1,0,b0
7940000,1,0,1,b11110111,1,0,b0
7950000,1,0,1,b11110111,1,0,b0
7960000,1,0,1,b11110111,1,0,b0
7970000,0,1,1,b11110111,1,0,b0
7980000,0,1,1,b11110111,1,0,b0
7990000,0,1,1,b11110111,1,0,b0
8000000,0,1,1,b11110111,1,0,b0
8010000,0,1,1,b11110111,1,0,b0
8020000,0,1,1,b11110111,1,0,b0
8030000,0,1,1,b11110111,1,0,b0
8040000,0,1,1,b11110111,1,0,b0
8050000,1,1,1,b11110111,1,0,b0
8060000,1,1,1,b11110111,1,0,b0
8070000,1,1,1,b11110111,1,0,b0
8080000,1,1,1,b11110111,1,0,b0
8090000,1,1,1,b11110111,1,0,b0
8100000,1,1,1,b11110111,1,0,b0
8110000,1,1,1,b11110111,1,0,b0
8120000,1,1,1,b11110111,1,0,b0
8130000,0,0,1,b11110111,1,0,b0
8140000,0,0,1,b11110111,1,0,b0
8150000,0,0,1,b11110111,1,0,b0
8160000,0,0,1,b11110111,1,0,b0
8170000,0,0,1,b11110111,1,0,b0
8180000,0,0,1,b11110111,1,0,b0
8190000,0,0,1,b11110111,1,0,b0
8200000,0,0,1,b11110111,1,0,b0
8210000,1,0,1,b11110111,1,0,b0
8220000,1,0,1,b11110111,1,0,b0
8230000,1,0,1,b11110111,1,0,b0
8240000,1,0,1,b11110111,1,0,b0
8250000,1,0,1,b11110111,1,0,b0
8260000,1,0,1,b11110111,1,0,b0
8270000,1,0,1,b11110111,1,0,b0
8280000,1,0,1,b11110111,1,0,b0
8290000,0,1,1,b11110111,1,0,b0
8300000,0,1,1,b11110111,1,0,b0
8310000,0,1,1,b11110111,1,0,b0
8320000,0,1,1,b11110111,1,0,b0
8330000,0,1,1,b11110111,1,0,b0
8340000,0,1,1,b11110111,1,0,b0
8350000,0,1,1,b11110111,1,0,b0
8360000,0,1,1,b11110111,1,0,b0
8370000,1,1,1,b11111111,0,1,b111111111111111
8380000,1,1,1,b11111111,0,1,b111111111111111
8390000,1,1,1,b11111111,0,0,b111111111111111
8400000,1,1,1,b11111111,0,0,b111111111111111
8410000,1,1,1,b11110111,1,0,b111111111111111
8420000,1,1,1,b11110111,1,0,b111111111111111
8430000,1,1,1,b11110111,1,0,b111111111111111
8440000,1,1,1,b11110111,1,0,b111111111111111
8450000,1,1,1,b11110111,1,0,b111111111111111
8460000,1,1,1,b11110111,1,0,b111111111111111
8470000,1,1,1,b11110111,1,0,b111111111111111
8480000,1,1,1,b11110111,1,0,b111111111111111
8490000,1,1,1,b11110111,1,0,b111111111111111
8500000,1,1,1,b11110111,1,0,b111111111111111
8510000,1,1,1,b11110111,1,0,b111111111111111
8520000,1,1,1,b11110111,1,0,b111111111111111
8530000,0,1,1,b11110111,1,0,b111111111111111
8540000,0,1,1,b11110111,1,0,b111111111111111
8550000,0,1,1,b11110111,1,0,b111111111111111
8560000,0,1,1,b11110111,1,0,b111111111111111
8570000,0,1,1,b11110111,1,0,b111111111111111
8580000,0,1,1,b11110111,1,0,b111111111111111
8590000,0,1,1,b11110111,1,0,b111111111111111
8600000,0,1,1,b11110111,1,0,b111111111111111
8610000,1,1,1,b11110111,1,0,b111111111111111
8620000,1,1,1,b11110111,1,0,b111111111111111
8630000,1,1,1,b11110111,1,0,b111111111111111
8640000,1,1,1,b11110111,1,0,b111111111111111
8650000,1,1,1,b11110111,1,0,b111111111111111
8660000,1,1,1,b11110111,1,0,b111111111111111
8670000,1,1,1,b11110111,1,0,b111111111111111
8680000,1,1,1,b11110111,1,0,b111111111111111
8690000,0,1,1,b11110111,1,0,b111111111111111
8700000,0,1,1,b11110111,1,0,b111111111111111
8710000,0,1,1,b11110111,1,0,b111111111111111
8720000,0,1,1,b11110111,1,0,b111111111111111
8730000,0,1,1,b11110111,1,0,b111111111111111
8740000,0,1,1,b11110111,1,0,b111111111111111
8750000,0,1,1,b11110111,1,0,b111111111111111
8760000,0,1,1,b11110111,1,0,b111111111111111
8770000,1,1,1,b11110111,1,0,b111111111111111
8780000,1,1,1,b11110111,1,0,b111111111111111
8790000,1,1,1,b11110111,1,0,b111111111111111
8800000,1,1,1,b11110111,1,0,b111111111111111
8810000,1,1,1,b11110111,1,0,b111111111111111
8820000,1,1,1,b11110111,1,0,b111111111111111
8830000,1,1,1,b11110111,1,0,b111111111111111
8840000,1,1,1,b11110111,1,0,b111111111111111
8850000,0,1,1,b11110111,1,0,b111111111111111
8860000,0,1,1,b11110111,1,0,b111111111111111
8870000,0,1,1,b11110111,1,0,b111111111111111
8880000,0,1,1,b11110111,1,0,b111111111111111
8890000,0,1,1,b11110111,1,0,b111111111111111
8900000,0,1,1,b11110111,1,0,b111111111111111
8910000,0,1,1,b11110111,1,0,b111111111111111
8920000,0,1,1,b11110111,1,0,b111111111111111
8930000,1,1,1,b11110111,1,0,b111111111111111
8940000,1,1,1,b11110111,1,0,b111111111111111
8950000,1,1,1,b11110111,1,0,b111111111111111
8960000,1,1,1,b11110111,1,0,b111111111111111
8970000,1,1,1,b11110111,1,0,b111111111111111
8980000,1,1,1,b11110111,1,0,b111111111111111
8990000,1,1,1,b11110111,1,0,b111111111111111
9000000,1,1,1,b11110111,1,0,b111111111111111
9010000,0,1,1,b11110111,1,0,b111111111111111
9020000,0,1,1,b11110111,1,0,b111111111111111
9030000,0,1,1,b11110111,1,0,b111111111111111
9040000,0,1,1,b11110111,1,0,b111111111111111
9050000,0,1,1,b11110111,1,0,b111111111111111
9060000,0,1,1,b11110111,1,0,b111111111111111
9070000,0,1,1,b11110111,1,0,b111111111111111
9080000,0,1,1,b11110111,1,0,b111111111111111
9090000,1,1,1,b11110111,1,0,b111111111111111
9100000,1,1,1,b11110111,1,0,b111111111111111
9110000,1,1,1,b11110111,1,0,b111111111111111
9120000,1,1,1,b11110111,1,0,b111111111111111
9130000,1,1,1,b11110111,1,0,b111111111111111
9140000,1,1,1,b11110111,1,0,b111111111111111
9150000,1,1,1,b11110111,1,0,b111111111111111
9160000,1,1,1,b11110111,1,0,b111111111111111
9170000,0,1,1,b11110111,1,0,b111111111111111
9180000,0,1,1,b11110111,1,0,b111111111111111
9190000,0,1,1,b11110111,1,0,b111111111111111
9200000,0,1,1,b11110111,1,0,b111111111111111
9210000,0,1,1,b11110111,1,0,b111111111111111
9220000,0,1,1,b11110111,1,0,b111111111111111
9230000,0,1,1,b11110111,1,0,b111111111111111
9240000,0,1,1,b11110111,1,0,b111111111111111
9250000,1,1,1,b11110111,1,0,b111111111111111
9260000,1,1,1,b11110111,1,0,b111111111111111
9270000,1,1,1,b11110111,1,0,b111111111111111
9280000,1,1,1,b11110111,1,0,b111111111111111
9290000,1,1,1,b11110111,1,0,b111111111111111
9300000,1,1,1,b11110111,1,0,b111111111111111
9310000,1,1,1,b11110111,1,0,b111111111111111
9320000,1,1,1,b11110111,1,0,b111111111111111
9330000,0,1,1,b11110111,1,0,b111111111111111
9340000,0,1,1,b11110111,1,0,b111111111111111
9350000,0,1,1,b11110111,1,0,b111111111111111
9360000,0,1,1,b11110111,1,0,b111111111111111
9370000,0,1,1,b11110111,1,0,b111111111111111
9380000,0,1,1,b11110111,1,0,b111111111111111
9390000,0,1,1,b11110111,1,0,b111111111111111
9400000,0,1,1,b11110111,1,0,b111111111111111
9410000,1,1,1,b11110111,1,0,b111111111111111
9420000,1,1,1,b11110111,1,0,b111111111111111
9430000,1,1,1,b11110111,1,0,b111111111111111
9440000,1,1,1,b11110111,1,0,b111111111111111
9450000,1,1,1,b11110111,1,0,b111111111111111
9460000,1,1,1,b11110111,1,0,b111111111111111
9470000,1,1,1,b11110111,1,0,b111111111111111
9480000,1,1,1,b11110111,1,0,b111111111111111
9490000,0,1,1,b11110111,1,0,b111111111111111
9500000,0,1,1,b11110111,1,0,b111111111111111
9510000,0,1,1,b11110111,1,0,b111111111111111
9520000,0,1,1,b11110111,1,0,b111111111111111
9530000,0,1,1,b11110111,1,0,b111111111111111
9540000,0,1,1,b11110111,1,0,b111111111111111
9550000,0,1,1,b11110111,1,0,b111111111111111
9560000,0,1,1,b11110111,1,0,b111111111111111
9570000,1,1,1,b11110111,1,0,b111111111111111
9580000,1,1,1,b11110111,1,0,b111111111111111
9590000,1,1,1,b11110111,1,0,b111111111111111
9600000,1,1,1,b11110111,1,0,b111111111111111
9610000,1,1,1,b11110111,1,0,b111111111111111
9620000,1,1,1,b11110111,1,0,b111111111111111
9630000,1,1,1,b11110111,1,0,b111111111111111
9640000,1,1,1,b11110111,1,0,b111111111111111
9650000,0,1,1,b11110111,1,0,b111111111111111
9660000,0,1,1,b11110111,1,0,b111111111111111
9670000,0,1,1,b11110111,1,0,b111111111111111
9680000,0,1,1,b11110111,1,0,b111111111111111
9690000,0,1,1,b11110111,1,0,b111111111111111
9700000,0,1,1,b11110111,1,0,b111111111111111
9710000,0,1,1,b11110111,1,0,b111111111111111
9720000,0,1,1,b11110111,1,0,b111111111111111
9730000,1,1,1,b11110111,1,0,b111111111111111
9740000,1,1,1,b11110111,1,0,b111111111111111
9750000,1,1,1,b11110111,1,0,b111111111111111
9760000,1,1,1,b11110111,1,0,b111111111111111
9770000,1,1,1,b11110111,1,0,b111111111111111
9780000,1,1,1,b11110111,1,0,b111111111111111
9790000,1,1,1,b11110111,1,0,b111111111111111
9800000,1,1,1,b11110111,1,0,b111111111111111
9810000,0,0,1,b11110111,1,0,b111111111111111
9820000,0,0,1,b11110111,1,0,b111111111111111
9830000,0,0,1,b11110111,1,0,b111111111111111
9840000,0,0,1,b11110111,1,0,b111111111111111
9850000,0,0,1,b11110111,1,0,b111111111111111
9860000,0,0,1,b11110111,1,0,b111111111111111
9870000,0,0,1,b11110111,1,0,b111111111111111
9880000,0,0,1,b11110111,1,0,b111111111111111
9890000,1,0,1,b11110111,1,0,b111111111111111
9900000,1,0,1,b11110111,1,0,b111111111111111
9910000,1,0,1,b11110111,1,0,b111111111111111
9920000,1,0,1,b11110111,1,0,b111111111111111
9930000,1,0,1,b11110111,1,0,b111111111111111
9940000,1,0,1,b11110111,1,0,b111111111111111
9950000,1,0,1,b11110111,1,0,b111111111111111
9960000,1,0,1,b11110111,1,0,b111111111111111
9970000,0,0,1,b11110111,1,0,b111111111111111
9980000,0,0,1,b11110111,1,0,b111111111111111
9990000,0,0,1,b11110111,1,0,b111111111111111
10000000,0,0,1,b11110111,1,0,b111111111111111
10010000,0,0,1,b11110111,1,0,b111111111111111
10020000,0,0,1,b11110111,1,0,b111111111111111
10030000,0,0,1,b11110111,1,0,b111111111111111
10040000,0,0,1,b11110111,1,0,b111111111111111
10050000,1,0,1,b11110111,1,0,b111111111111111
10060000,1,0,1,b11110111,1,0,b111111111111111
10070000,1,0,1,b11110111,1,0,b111111111111111
10080000,1,0,1,b11110111,1,0,b111111111111111
10090000,1,0,1,b11110111,1,0,b111111111111111
10100000,1,0,1,b11110111,1,0,b111111111111111
10110000,1,0,1,b11110111,1,0,b111111111111111
10120000,1,0,1,b11110111,1,0,b111111111111111
10130000,0,0,1,b11110111,1,0,b111111111111111
10140000,0,0,1,b11110111,1,0,b111111111111111
10150000,0,0,1,b11110111,1,0,b111111111111111
10160000,0,0,1,b11110111,1,0,b111111111111111
10170000,0,0,1,b11110111,1,0,b111111111111111
10180000,0,0,1,b11110111,1,0,b111111111111111
10190000,0,0,1,b11110111,1,0,b111111111111111
10200000,0,0,1,b11110111,1,0,b111111111111111
10210000,1,0,1,b11110111,1,0,b111111111111111
10220000,1,0,1,b11110111,1,0,b111111111111111
10230000,1,0,1,b11110111,1,0,b111111111111111
10240000,1,0,1,b11110111,1,0,b111111111111111
10250000,1,0,1,b11110111,1,0,b111111111111111
10260000,1,0,1,b11110111,1,0,b111111111111111
10270000,1,0,1,b11110111,1,0,b111111111111111
10280000,1,0,1,b11110111,1,0,b111111111111111
10290000,0,0,1,b11110111,1,0,b111111111111111
10300000,0,0,1,b11110111,1,0,b111111111111111
10310000,0,0,1,b11110111,1,0,b111111111111111
10320000,0,0,1,b11110111,1,0,b111111111111111
10330000,0,0,1,b11110111,1,0,b111111111111111
10340000,0,0,1,b11110111,1,0,b111111111111111
10350000,0,0,1,b11110111,1,0,b111111111111111
10360000,0,0,1,b11110111,1,0,b111111111111111
10370000,1,0,1,b11110111,1,0,b111111111111111
10380000,1,0,1,b11110111,1,0,b111111111111111
10390000,1,0,1,b11110111,1,0,b111111111111111
10400000,1,0,1,b11110111,1,0,b111111111111111
10410000,1,0,1,b11110111,1,0,b111111111111111
10420000,1,0,1,b11110111,1,0,b111111111111111
10430000,1,0,1,b11110111,1,0,b111111111111111
10440000,1,0,1,b11110111,1,0,b111111111111111
10450000,0,0,1,b11110111,1,0,b111111111111111
10460000,0,0,1,b11110111,1,0,b111111111111111
10470000,0,0,1,b11110111,1,0,b111111111111111
10480000,0,0,1,b11110111,1,0,b111111111111111
10490000,0,0,1,b11110111,1,0,b111111111111111
10500000,0,0,1,b11110111,1,0,b111111111111111
10510000,0,0,1,b11110111,1,0,b111111111111111
10520000,0,0,1,b11110111,1,0,b111111111111111
10530000,1,0,1,b11110111,1,0,b111111111111111
10540000,1,0,1,b11110111,1,0,b111111111111111
10550000,1,0,1,b11110111,1,0,b111111111111111
10560000,1,0,1,b11110111,1,0,b111111111111111
10570000,1,0,1,b11110111,1,0,b111111111111111
10580000,1,0,1,b11110111,1,0,b111111111111111
10590000,1,0,1,b11110111,1,0,b111111111111111
10600000,1,0,1,b11110111,1,0,b111111111111111
10610000,0,0,1,b11110111,1,0,b111111111111111
10620000,0,0,1,b11110111,1,0,b111111111111111
10630000,0,0,1,b11110111,1,0,b111111111111111
10640000,0,0,1,b11110111,1,0,b111111111111111
10650000,0,0,1,b11110111,1,0,b111111111111111
10660000,0,0,1,b11110111,1,0,b111111111111111
10670000,0,0,1,b11110111,1,0,b111111111111111
10680000,0,0,1,b11110111,1,0,b111111111111111
10690000,1,0,1,b11110111,1,0,b111111111111111
10700000,1,0,1,b11110111,1,0,b111111111111111
10710000,1,0,1,b11110111,1,0,b111111111111111
10720000,1,0,1,b11110111,1,0,b111111111111111
10730000,1,0,1,b11110111,1,0,b111111111111111
10740000,1,0,1,b11110111,1,0,b111111111111111
10750000,1,0,1,b11110111,1,0,b111111111111111
10760000,1,0,1,b11110111,1,0,b111111111111111
10770000,0,0,1,b11110111,1,0,b111111111111111
10780000,0,0,1,b11110111,1,0,b111111111111111
10790000,0,0,1,b11110111,1,0,b111111111111111
10800000,0,0,1,b11110111,1,0,b111111111111111
10810000,0,0,1,b11110111,1,0,b111111111111111
10820000,0,0,1,b11110111,1,0,b111111111111111
10830000,0,0,1,b11110111,1,0,b111111111111111
10840000,0,0,1,b11110111,1,0,b111111111111111
10850000,1,0,1,b11110111,1,0,b111111111111111
10860000,1,0,1,b11110111,1,0,b111111111111111
10870000,1,0,1,b11110111,1,0,b111111111111111
10880000,1,0,1,b11110111,1,0,b111111111111111
10890000,1,0,1,b11110111,1,0,b111111111111111
10900000,1,0,1,b11110111,1,0,b111111111111111
10910000,1,0,1,b11110111,1,0,b111111111111111
10920000,1,0,1,b11110111,1,0,b111111111111111
10930000,0,0,1,b11110111,1,0,b111111111111111
10940000,0,0,1,b11110111,1,0,b111111111111111
10950000,0,0,1,b11110111,1,0,b111111111111111
10960000,0,0,1,b11110111,1,0,b111111111111111
10970000,0,0,1,b11110111,1,0,b111111111111111
10980000,0,0,1,b11110111,1,0,b111111111111111
10990000,0,0,1,b11110111,1,0,b111111111111111
11000000,0,0,1,b11110111,1,0,b111111111111111
11010000,1,0,1,b11111111,0,1,b1111111111111111
11020000,1,0,1,b11111111,0,1,b1111111111111111
11030000,1,0,1,b11111111,0,0,b1111111111111111
11040000,1,0,1,b11111111,0,0,b1111111111111111
11050000,1,0,1,b11110111,1,0,b1111111111111111
11060000,1,0,1,b11110111,1,0,b1111111111111111
11070000,1,0,1,b11110111,1,0,b1111111111111111
11080000,1,0,1,b11110111,1,0,b1111111111111111
11090000,1,0,1,b11110111,1,0,b1111111111111111
11100000,1,0,1,b11110111,1,0,b1111111111111111
11110000,1,0,1,b11110111,1,0,b1111111111111111
11120000,1,0,1,b11110111,1,0,b1111111111111111
11130000,1,0,1,b11110111,1,0,b1111111111111111
11140000,1,0,1,b11110111,1,0,b1111111111111111
11150000,1,0,1,b11110111,1,0,b1111111111111111
11160000,1,0,1,b11110111,1,0,b1111111111111111
11170000,0,1,1,b11110111,1,0,b1111111111111111
11180000,0,1,1,b11110111,1,0,b1111111111111111
11190000,0,1,1,b11110111,1,0,b1111111111111111
11200000,0,1,1,b11110111,1,0,b1111111111111111
11210000,0,1,1,b11110111,1,0,b1111111111111111
11220000,0,1,1,b11110111,1,0,b1111111111111111
11230000,0,1,1,b11110111,1,0,b1111111111111111
11240000,0,1,1,b11110111,1,0,b1111111111111111
11250000,1,1,1,b11110111,1,0,b1111111111111111
11260000,1,1,1,b11110111,1,0,b1111111111111111
11270000,1,1,1,b11110111,1,0,b1111111111111111
11280000,1,1,1,b11110111,1,0,b1111111111111111
11290000,1,1,1,b11110111,1,0,b1111111111111111
11300000,1,1,1,b11110111,1,0,b1111111111111111
11310000,1,1,1,b11110111,1,0,b1111111111111111
11320000,1,1,1,b11110111,1,0,b1111111111111111
11330000,0,0,1,b11110111,1,0,b1111111111111111
11340000,0,0,1,b11110111,1,0,b1111111111111111
11350000,0,0,1,b11110111,1,0,b1111111111111111
11360000,0,0,1,b11110111,1,0,b1111111111111111
11370000,0,0,1,b11110111,1,0,b1111111111111111
11380000,0,0,1,b11110111,1,0,b1111111111111111
11390000,0,0,1,b11110111,1,0,b1111111111111111
11400000,0,0,1,b11110111,1,0,b1111111111111111
11410000,1,0,1,b11110111,1,0,b1111111111111111
11420000,1,0,1,b11110111,1,0,b1111111111111111
11430000,1,0,1,b11110111,1,0,b1111111111111111
11440000,1,0,1,b11110111,1,0,b1111111111111111
11450000,1,0,1,b11110111,1,0,b1111111111111111
11460000,1,0,1,b11110111,1,0,b1111111111111111
11470000,1,0,1,b11110111,1,0,b1111111111111111
11480000,1,0,1,b11110111,1,0,b1111111111111111
11490000,0,1,1,b11110111,1,0,b1111111111111111
11500000,0,1,1,b11110111,1,0,b1111111111111111
11510000,0,1,1,b11110111,1,0,b1111111111111111
11520000,0,1,1,b11110111,1,0,b1111111111111111
11530000,0,1,1,b11110111,1,0,b1111111111111111
11540000,0,1,1,b11110111,1,0,b1111111111111111
11550000,0,1,1,b11110111,1,0,b1111111111111111
11560000,0,1,1,b11110111,1,0,b1111111111111111
11570000,1,1,1,b11110111,1,0,b1111111111111111
11580000,1,1,1,b11110111,1,0,b1111111111111111
11590000,1,1,1,b11110111,1,0,b1111111111111111
11600000,1,1,1,b11110111,1,0,b1111111111111111
11610000,1,1,1,b11110111,1,0,b1111111111111111
11620000,1,1,1,b11110111,1,0,b1111111111111111
11630000,1,1,1,b11110111,1,0,b1111111111111111
11640000,1,1,1,b11110111,1,0,b1111111111111111
11650000,0,0,1,b11110111,1,0,b1111111111111111
11660000,0,0,1,b11110111,1,0,b1111111111111111
11670000,0,0,1,b11110111,1,0,b1111111111111111
11680000,0,0,1,b11110111,1,0,b1111111111111111
11690000,0,0,1,b11110111,1,0,b1111111111111111
11700000,0,0,1,b11110111,1,0,b1111111111111111
11710000,0,0,1,b11110111,1,0,b1111111111111111
11720000,0,0,1,b11110111,1,0,b1111111111111111
11730000,1,0,1,b11110111,1,0,b1111111111111111
11740000,1,0,1,b11110111,1,0,b1111111111111111
11750000,1,0,1,b11110111,1,0,b1111111111111111
11760000,1,0,1,b11110111,1,0,b1111111111111111
11770000,1,0,1,b11110111,1,0,b1111111111111111
11780000,1,0,1,b11110111,1,0,b1111111111111111
11790000,1,0,1,b11110111,1,0,b1111111111111111
11800000,1,0,1,b11110111,1,0,b1111111111111111
11810000,0,1,1,b11110111,1,0,b1111111111111111
11820000,0,1,1,b11110111,1,0,b1111111111111111
11830000,0,1,1,b11110111,1,0,b1111111111111111
11840000,0,1,1,b11110111,1,0,b1111111111111111
11850000,0,1,1,b11110111,1,0,b1111111111111111
11860000,0,1,1,b11110111,1,0,b1111111111111111
11870000,0,1,1,b11110111,1,0,b1111111111111111
11880000,0,1,1,b11110111,1,0,b1111111111111111
11890000,1,1,1,b11110111,1,0,b1111111111111111
11900000,1,1,1,b11110111,1,0,b1111111111111111
11910000,1,1,1,b11110111,1,0,b1111111111111111
11920000,1,1,1,b11110111,1,0,b1111111111111111
11930000,1,1,1,b11110111,1,0,b1111111111111111
11940000,1,1,1,b11110111,1,0,b1111111111111111
11950000,1,1,1,b11110111,1,0,b1111111111111111
11960000,1,1,1,b11110111,1,0,b1111111111111111
11970000,0,0,1,b11110111,1,0,b1111111111111111
11980000,0,0,1,b11110111,1,0,b1111111111111111
11990000,0,0,1,b11110111,1,0,b1111111111111111
