Time (ns),IRQ,spi_dual_tb.dut.tx_ready,SS_N,SCLK,spi_dual_tb.dut.rx_valid,DATA,MOSI,MISO,BUSY,spi_dual_tb.dut.clk,spi_dual_tb.expected_slave_rx,spi_dual_tb.dut.master_mode,MISO,MOSI,spi_dual_tb.dut.rst_n,SCLK,spi_dual_tb.slave_rx_valid_seen,SS_N,spi_dual_tb.timeout_cycles,spi_dual_tb.tx_data,spi_dual_tb.dut.tx_valid,spi_dual_tb.i,spi_dual_tb.dut.irq_clear,spi_dual_tb.dut.tx_data,SS_N,DATA,spi_dual_tb.dut.default_data,spi_dual_tb.dut.master_bit_counter,spi_dual_tb.dut.master_busy,spi_dual_tb.dut.master_rx_data_buffer,spi_dual_tb.dut.master_rx_shift_reg,spi_dual_tb.dut.master_rx_valid_buffer,spi_dual_tb.dut.master_sclk_counter,spi_dual_tb.dut.master_sclk_en,spi_dual_tb.dut.master_ss_n_reg,spi_dual_tb.dut.master_start_rx,spi_dual_tb.dut.master_start_tx,spi_dual_tb.dut.master_tx_ready_buffer,spi_dual_tb.dut.master_tx_shift_reg,spi_dual_tb.dut.slave_bit_counter,spi_dual_tb.dut.slave_busy_buffer,spi_dual_tb.dut.slave_rx_data_buffer,spi_dual_tb.dut.slave_rx_valid_buffer,spi_dual_tb.dut.slave_sclk_last_state,spi_dual_tb.dut.slave_ss_last_state,spi_dual_tb.dut.slave_timeout_counter,spi_dual_tb.dut.slave_transaction_active,spi_dual_tb.dut.slave_tx_ready_buffer,spi_dual_tb.dut.slave_tx_shift_reg,spi_dual_tb.wait_master.timeout
4100000,0,1,b1111,0,0,b110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1101,1,b110100101101,0,0,0,b1000001,1,1,b100101101001011010010110100101,b1011000
4110000,0,1,b1111,0,0,b110100101101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1101,1,b110100101101,0,0,0,b1000010,1,1,b100101101001011010010110100101,b1011000
4120000,0,1,b1111,0,0,b110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1101,1,b110100101101,0,0,0,b1000010,1,1,b100101101001011010010110100101,b1011000
4130000,0,1,b1111,0,0,b110100101101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1101,1,b110100101101,0,0,0,b1000011,1,1,b100101101001011010010110100101,b1011000
4140000,0,1,b1111,0,0,b110100101101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b110100101101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1101,1,b110100101101,0,0,0,b1000011,1,1,b100101101001011010010110100101,b1011000
4150000,0,1,b1111,0,0,b1101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,1,0,b1000100,1,1,b100101101001011010010110100101,b1011000
4160000,0,1,b1111,0,0,b1101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,1,0,b1000100,1,1,b100101101001011010010110100101,b1011000
4170000,0,1,b1111,0,0,b1101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,1,0,b1000101,1,1,b100101101001011010010110100101,b1011000
4180000,0,1,b1111,0,0,b1101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1101,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,1,0,b1000101,1,1,b100101101001011010010110100101,b1011000
4190000,0,1,b1111,0,0,b1101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1000110,1,1,b100101101001011010010110100101,b1011000
4200000,0,1,b1111,0,0,b1101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1000110,1,1,b100101101001011010010110100101,b1011000
4210000,0,1,b1111,0,0,b1101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1000111,1,1,b100101101001011010010110100101,b1011000
4220000,0,1,b1111,0,0,b1101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1000111,1,1,b100101101001011010010110100101,b1011000
4230000,0,1,b1111,0,0,b1101001011010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1001000,1,1,b100101101001011010010110100101,b1011000
4240000,0,1,b1111,0,0,b1101001011010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b1101001011010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1110,1,b1101001011010,0,0,0,b1001000,1,1,b100101101001011010010110100101,b1011000
4250000,0,1,b1111,0,0,b11010010110100,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,1,0,b1001001,1,1,b100101101001011010010110100101,b1011000
4260000,0,1,b1111,0,0,b11010010110100,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,1,0,b1001001,1,1,b100101101001011010010110100101,b1011000
4270000,0,1,b1111,0,0,b11010010110100,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,1,0,b1001010,1,1,b100101101001011010010110100101,b1011000
4280000,0,1,b1111,0,0,b11010010110100,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b1110,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,1,0,b1001010,1,1,b100101101001011010010110100101,b1011000
4290000,0,1,b1111,0,0,b11010010110100,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001011,1,1,b100101101001011010010110100101,b1011000
4300000,0,1,b1111,0,0,b11010010110100,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001011,1,1,b100101101001011010010110100101,b1011000
4310000,0,1,b1111,0,0,b11010010110100,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001100,1,1,b100101101001011010010110100101,b1011000
4320000,0,1,b1111,0,0,b11010010110100,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001100,1,1,b100101101001011010010110100101,b1011000
4330000,0,1,b1111,0,0,b11010010110100,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001101,1,1,b100101101001011010010110100101,b1011000
4340000,0,1,b1111,0,0,b11010010110100,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b11010010110100,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1111,1,b11010010110100,0,0,0,b1001101,1,1,b100101101001011010010110100101,b1011000
4350000,0,1,b1111,0,0,b110100101101001,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,1,0,b1001110,1,1,b100101101001011010010110100101,b1011000
4360000,0,1,b1111,0,0,b110100101101001,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,1,0,b1001110,1,1,b100101101001011010010110100101,b1011000
4370000,0,1,b1111,0,0,b110100101101001,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,1,0,b1001111,1,1,b100101101001011010010110100101,b1011000
4380000,0,1,b1111,0,0,b110100101101001,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1111,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,1,0,b1001111,1,1,b100101101001011010010110100101,b1011000
4390000,0,1,b1111,0,0,b110100101101001,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010000,1,1,b100101101001011010010110100101,b1011000
4400000,0,1,b1111,0,0,b110100101101001,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010000,1,1,b100101101001011010010110100101,b1011000
4410000,0,1,b1111,0,0,b110100101101001,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010001,1,1,b100101101001011010010110100101,b1011000
4420000,0,1,b1111,0,0,b110100101101001,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010001,1,1,b100101101001011010010110100101,b1011000
4430000,0,1,b1111,0,0,b110100101101001,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010010,1,1,b100101101001011010010110100101,b1011000
4440000,0,1,b1111,0,0,b110100101101001,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b110100101101001,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10000,1,b110100101101001,0,0,0,b1010010,1,1,b100101101001011010010110100101,b1011000
4450000,0,1,b1111,0,0,b1101001011010010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,1,0,b1010011,1,1,b100101101001011010010110100101,b1011000
4460000,0,1,b1111,0,0,b1101001011010010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,1,0,b1010011,1,1,b100101101001011010010110100101,b1011000
4470000,0,1,b1111,0,0,b1101001011010010,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,1,0,b1010100,1,1,b100101101001011010010110100101,b1011000
4480000,0,1,b1111,0,0,b1101001011010010,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b10000,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,1,0,b1010100,1,1,b100101101001011010010110100101,b1011000
4490000,0,1,b1111,0,0,b1101001011010010,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010101,1,1,b100101101001011010010110100101,b1011000
4500000,0,1,b1111,0,0,b1101001011010010,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010101,1,1,b100101101001011010010110100101,b1011000
4510000,0,1,b1111,0,0,b1101001011010010,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010110,1,1,b100101101001011010010110100101,b1011000
4520000,0,1,b1111,0,0,b1101001011010010,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010110,1,1,b100101101001011010010110100101,b1011000
4530000,0,1,b1111,0,0,b1101001011010010,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010111,1,1,b100101101001011010010110100101,b1011000
4540000,0,1,b1111,0,0,b1101001011010010,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b1101001011010010,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10001,1,b1101001011010010,0,0,0,b1010111,1,1,b100101101001011010010110100101,b1011000
4550000,0,1,b1111,0,0,b11010010110100101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,1,0,b1011000,1,1,b100101101001011010010110100101,b1011000
4560000,0,1,b1111,0,0,b11010010110100101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,1,0,b1011000,1,1,b100101101001011010010110100101,b1011000
4570000,0,1,b1111,0,0,b11010010110100101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,1,0,b1011001,1,1,b100101101001011010010110100101,b1011000
4580000,0,1,b1111,0,0,b11010010110100101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10001,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,1,0,b1011001,1,1,b100101101001011010010110100101,b1011000
4590000,0,1,b1111,0,0,b11010010110100101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011010,1,1,b100101101001011010010110100101,b1011000
4600000,0,1,b1111,0,0,b11010010110100101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011010,1,1,b100101101001011010010110100101,b1011000
4610000,0,1,b1111,0,0,b11010010110100101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011011,1,1,b100101101001011010010110100101,b1011000
4620000,0,1,b1111,0,0,b11010010110100101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011011,1,1,b100101101001011010010110100101,b1011000
4630000,0,1,b1111,0,0,b11010010110100101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011100,1,1,b100101101001011010010110100101,b1011000
4640000,0,1,b1111,0,0,b11010010110100101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b11010010110100101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10010,1,b11010010110100101,0,0,0,b1011100,1,1,b100101101001011010010110100101,b1011000
4650000,0,1,b1111,0,0,b110100101101001011,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,1,0,b1011101,1,1,b100101101001011010010110100101,b1011000
4660000,0,1,b1111,0,0,b110100101101001011,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,1,0,b1011101,1,1,b100101101001011010010110100101,b1011000
4670000,0,1,b1111,0,0,b110100101101001011,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,1,0,b1011110,1,1,b100101101001011010010110100101,b1011000
4680000,0,1,b1111,0,0,b110100101101001011,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10010,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,1,0,b1011110,1,1,b100101101001011010010110100101,b1011000
4690000,0,1,b1111,0,0,b110100101101001011,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10011,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,0,0,b1011111,1,1,b100101101001011010010110100101,b1011000
4700000,0,1,b1111,0,0,b110100101101001011,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10011,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,0,0,b1011111,1,1,b100101101001011010010110100101,b1011000
4710000,0,1,b1111,0,0,b110100101101001011,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10011,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,0,0,b1100000,1,1,b100101101001011010010110100101,b1011000
4720000,0,1,b1111,0,0,b110100101101001011,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b10011,0,b100101101001011010010110100101,b1111,b110100101101001011,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10011,1,b110100101101001011,0,0,0,b1100000,1,1,b100101101001011010010110100101,b1011000
